qseqid	hogid	overlap	family-score	subfamily-score	qseqlen	subfamily-medianseqlen
tr|A7E4I7|A7E4I7_SCLS1	HOG:D0679971	1.0	0.9990400417523865	0.9990400417523865	180	177
tr|A7E4I8|A7E4I8_SCLS1	HOG:D0417982	1.0	0.9984124042190876	0.9984124042190876	483	465
tr|A7E4I9|A7E4I9_SCLS1	HOG:D0902323.8c	1.0	0.9994568576699073	0.9994568576699073	350	363
tr|A7E4J0|A7E4J0_SCLS1	HOG:D0672022.1a	1.0	0.9989238663337052	0.9989238663337052	471	485
tr|A7E4J1|A7E4J1_SCLS1	HOG:D0429345	1.0	0.9977872204902333	0.9977872204902333	567	575
tr|A7E4J2|A7E4J2_SCLS1	HOG:D0671126.5b	1.0	0.999791262497782	0.999791262497782	175	174
tr|A7E4J3|A7E4J3_SCLS1	na	na	na	na	113	na
tr|A7E4J4|A7E4J4_SCLS1	na	na	na	na	85	na
tr|A7E4J5|A7E4J5_SCLS1	HOG:D0426424	1.0	0.9987947553058226	0.9987947553058226	376	383
tr|A7E4J6|A7E4J6_SCLS1	HOG:D0373488.1b	0.12244897959183673	0.199684093955048	0.11095870532441293	50	572
tr|A7E4J7|A7E4J7_SCLS1	HOG:D0429584	0.9682539682539683	0.7752708900996585	0.7752708900996585	127	315
tr|A7E4J8|A7E4J8_SCLS1	HOG:D0680926	1.0	0.9980642461343103	0.9980642461343103	415	411
tr|A7E4J9|A7E4J9_SCLS1	HOG:D0429454	1.0	0.9997858104720221	0.9997858104720221	289	288
sp|A7E4K0|RRP36_SCLS1	HOG:D0671748.5m	0.9966777408637874	0.9968867157826233	0.9968867157826233	302	321
tr|A7E4K1|A7E4K1_SCLS1	HOG:D0416986	0.27586206896551724	0.12475770479340498	0.12475770479340498	30	608
tr|A7E4K2|A7E4K2_SCLS1	HOG:D0415362	0.9898785425101214	0.9992953521004432	0.9992953521004432	495	431
tr|A7E4K3|A7E4K3_SCLS1	na	na	na	na	106	na
tr|A7E4K4|A7E4K4_SCLS1	na	na	na	na	539	na
tr|A7E4K5|A7E4K5_SCLS1	na	na	na	na	632	na
tr|A7E4K6|A7E4K6_SCLS1	HOG:D0426544	1.0	0.9981567565571124	0.9981567565571124	273	262
tr|A7E4K7|A7E4K7_SCLS1	na	na	na	na	66	na
tr|A7E4K8|A7E4K8_SCLS1	HOG:D0701306.2b.2c.1b	0.21052631578947367	0.0906969077508741	0.0906969077508741	39	264
tr|A7E4K9|A7E4K9_SCLS1	HOG:D0428661	1.0	0.9955230663673655	0.9955230663673655	762	734
tr|A7E4L0|A7E4L0_SCLS1	na	na	na	na	54	na
tr|A7E4L1|A7E4L1_SCLS1	HOG:D0426542.4b	0.9821428571428571	0.9989060752788647	0.9989060752788647	673	620
tr|A7E4L2|A7E4L2_SCLS1	HOG:D0428591	1.0	0.9965323359817326	0.9965323359817326	489	477
tr|A7E4L3|A7E4L3_SCLS1	HOG:D0679469.8a.13b.3a	0.6666666666666666	0.10802306419044971	0.05707250531754303	43	190
tr|A7E4L4|A7E4L4_SCLS1	HOG:D0682897	1.0	0.9996861550553077	0.9996861550553077	178	189
tr|A7E4L5|A7E4L5_SCLS1	HOG:D0679329.10idb.3417a.2659b.1828a	1.0	0.9995535166466929	0.9995535166466929	289	291
tr|A7E4L6|A7E4L6_SCLS1	HOG:D0703537.2c.2b	1.0	0.9995603163493296	0.9995603163493296	330	324
tr|A7E4L7|A7E4L7_SCLS1	HOG:D0434381	0.16666666666666666	0.07021235857381267	0.07021235857381267	61	1122
tr|A7E4L8|A7E4L8_SCLS1	HOG:D0427351	1.0	0.999858290995926	0.999858290995926	238	208
tr|A7E4L9|A7E4L9_SCLS1	HOG:D0417992	1.0	0.999591393066346	0.999591393066346	175	205
tr|A7E4M0|A7E4M0_SCLS1	HOG:D0900530.2b.4b.10b	1.0	0.9999861544646623	0.9999861544646623	365	364
tr|A7E4M1|A7E4M1_SCLS1	HOG:D0433719.2b	1.0	0.9999526315775946	0.9999526315775946	398	441
tr|A7E4M2|A7E4M2_SCLS1	HOG:D0688878.2j	0.5873015873015873	0.051477407718689784	0.051477407718689784	316	279
tr|A7E4M3|A7E4M3_SCLS1	HOG:D0430594	0.918429003021148	0.3372185610069693	0.3372185610069693	332	507
tr|A7E4M4|A7E4M4_SCLS1	HOG:D0418421	0.55	0.051922680355525684	0.051922680355525684	121	420
tr|A7E4M5|A7E4M5_SCLS1	na	na	na	na	143	na
tr|A7E4M6|A7E4M6_SCLS1	HOG:D0393661.1b	0.6346153846153846	0.4680570846376981	0.4680570846376981	53	719
tr|A7E4M7|A7E4M7_SCLS1	HOG:D0680867.5a.5a.6b	1.0	0.9998048828609057	0.9998048828609057	545	460
tr|A7E4M8|A7E4M8_SCLS1	HOG:D0354729.1b	0.13333333333333333	0.05451837260831414	0.05451837260831414	61	441
tr|A7E4M9|A7E4M9_SCLS1	HOG:D0426456	0.10989010989010989	0.05631409923300979	0.05631409923300979	92	755
tr|A7E4N0|A7E4N0_SCLS1	HOG:D0671144	1.0	0.9972469341464156	0.9972469341464156	450	441
tr|A7E4N1|A7E4N1_SCLS1	HOG:D0681403.3b	0.65	0.1397370575270553	0.1397370575270553	41	1801
tr|A7E4N2|A7E4N2_SCLS1	na	na	na	na	246	na
tr|A7E4N3|A7E4N3_SCLS1	na	na	na	na	520	na
tr|A7E4N4|A7E4N4_SCLS1	HOG:D0671148.5ag	1.0	0.9997253878014263	0.9997253878014263	299	296
tr|A7E4N5|A7E4N5_SCLS1	HOG:D0909620.1bc	0.1702127659574468	0.0711405510758129	0.0711405510758129	48	539
tr|A7E4N6|A7E4N6_SCLS1	HOG:D0354301	0.6766169154228856	0.09994565246281283	0.011641669461431747	202	817
tr|A7E4N7|A7E4N7_SCLS1	HOG:D0426720	1.0	0.9945651098824941	0.9945651098824941	1166	1179
tr|A7E4N8|A7E4N8_SCLS1	HOG:D0426721	1.0	0.9957692151676314	0.9957692151676314	722	773
tr|A7E4N9|A7E4N9_SCLS1	HOG:D0417089	0.22857142857142856	0.09865612494773437	0.09865612494773437	36	896
tr|A7E4P0|A7E4P0_SCLS1	na	na	na	na	310	na
tr|A7E4P1|A7E4P1_SCLS1	HOG:D0426718	0.832258064516129	0.060126577144452915	0.02568072798592179	156	887
tr|A7E4P2|A7E4P2_SCLS1	HOG:D0909929	0.13559322033898305	0.05517215229224989	0.037727829502977824	60	444
tr|A7E4P3|A7E4P3_SCLS1	HOG:D0428208.2a	0.8865478119935171	0.999894723830335	0.999894723830335	618	617
tr|A7E4P4|A7E4P4_SCLS1	HOG:D0683167.4a	0.9183673469387755	0.9982226013861025	0.9982226013861025	932	649
tr|A7E4P5|A7E4P5_SCLS1	HOG:D0418326.3b	1.0	0.9998763424624425	0.9998763424624425	456	500
tr|A7E4P6|A7E4P6_SCLS1	na	na	na	na	86	na
tr|A7E4P7|A7E4P7_SCLS1	HOG:D0671673.4d.2b	0.2	0.08487911058446893	0.08487911058446893	41	338
tr|A7E4P8|A7E4P8_SCLS1	HOG:D0417490.2a	0.5128205128205128	0.08791659995000099	0.08791659995000099	40	703
tr|A7E4P9|A7E4P9_SCLS1	HOG:D0433328.3c	1.0	0.9993668671154581	0.9993668671154581	625	641
tr|A7E4Q0|A7E4Q0_SCLS1	HOG:D0680277.6a.26c.43b	1.0	0.9997665734674003	0.9997665734674003	416	455
tr|A7E4Q1|A7E4Q1_SCLS1	na	na	na	na	95	na
tr|A7E4Q2|A7E4Q2_SCLS1	HOG:D0421285	0.9287671232876712	0.9993104544074674	0.9993104544074674	366	310
tr|A7E4Q3|A7E4Q3_SCLS1	HOG:D0418760.1a	0.2222222222222222	0.09669787675623628	0.09669787675623628	37	493
tr|A7E4Q4|A7E4Q4_SCLS1	na	na	na	na	263	na
tr|A7E4Q5|A7E4Q5_SCLS1	na	na	na	na	288	na
tr|A7E4Q6|A7E4Q6_SCLS1	na	na	na	na	184	na
tr|A7E4Q7|A7E4Q7_SCLS1	na	na	na	na	331	na
tr|A7E4Q8|A7E4Q8_SCLS1	HOG:D0679766.10u.153b.163a.151b	1.0	0.9999610815884281	0.9999610815884281	337	336
tr|A7E4Q9|A7E4Q9_SCLS1	HOG:D0674433.1d.5a.10a	1.0	0.48082907432327515	0.47350614237274335	220	393
tr|A7E4R0|A7E4R0_SCLS1	HOG:D0433911	1.0	0.9992071246003664	0.9992071246003664	152	153
tr|A7E4R1|A7E4R1_SCLS1	na	na	na	na	597	na
tr|A7E4R2|A7E4R2_SCLS1	HOG:D0426715	0.9689984101748808	0.967558760853252	0.967558760853252	1259	1190
tr|A7E4R3|A7E4R3_SCLS1	HOG:D0393956.2c	0.4375	0.21932150833681407	0.21425900869074965	161	194
tr|A7E4R4|A7E4R4_SCLS1	HOG:D0431310	0.8888888888888888	0.3403038302317635	0.04614748274145247	100	1305
tr|A7E4R5|A7E4R5_SCLS1	na	na	na	na	87	na
tr|A7E4R6|A7E4R6_SCLS1	HOG:D0415890.1a	0.8461538461538461	0.7533428096209634	0.7533428096209634	79	570
tr|A7E4R7|A7E4R7_SCLS1	HOG:D0906845.1b	1.0	0.9995932017319447	0.9995932017319447	230	229
tr|A7E4R8|A7E4R8_SCLS1	HOG:D0679574.10b.43b	1.0	0.9994200882000631	0.9994200882000631	302	263
tr|A7E4R9|A7E4R9_SCLS1	HOG:D0433916	1.0	0.9974538624158358	0.9974538624158358	925	887
tr|A7E4S0|A7E4S0_SCLS1	HOG:D0434217.2b.2b	1.0	0.9968264106531207	0.9968264106531207	756	608
tr|A7E4S1|A7E4S1_SCLS1	HOG:D0428641	0.9662921348314607	0.06086823038755466	0.024958554697420456	90	3202
tr|A7E4S2|A7E4S2_SCLS1	HOG:D0412852	0.14814814814814814	0.06096429791705464	0.06096429791705464	55	236
tr|A7E4S3|A7E4S3_SCLS1	na	na	na	na	151	na
tr|A7E4S4|A7E4S4_SCLS1	HOG:D0426941	1.0	0.9988168099528605	0.9988168099528605	196	197
tr|A7E4S5|A7E4S5_SCLS1	HOG:D0426416	1.0	0.9994415148045109	0.9994415148045109	245	252
tr|A7E4S6|A7E4S6_SCLS1	HOG:D0416960	1.0	0.9991425387960329	0.9991425387960329	205	231
tr|A7E4S7|A7E4S7_SCLS1	HOG:D0429241.1a	1.0	0.9987700551727124	0.9987700551727124	597	621
tr|A7E4S8|A7E4S8_SCLS1	na	na	na	na	91	na
sp|A7E4S9|MTND_SCLS1	HOG:D0688944.3a	1.0	0.9879442725904793	0.9879442725904793	177	176
tr|A7E4T0|A7E4T0_SCLS1	HOG:D0426690	1.0	0.9992328703698035	0.9992328703698035	406	366
tr|A7E4T1|A7E4T1_SCLS1	HOG:D0679538.8b.22c.28b	0.7053571428571429	0.513384017633163	0.513384017633163	113	246
tr|A7E4T2|A7E4T2_SCLS1	HOG:D0426912.1a	1.0	0.9996465717191773	0.999638155818035	163	161
tr|A7E4T3|A7E4T3_SCLS1	HOG:D0900542	1.0	0.999100690226885	0.999100690226885	350	355
tr|A7E4T4|A7E4T4_SCLS1	HOG:D0683387	1.0	0.9980926167509734	0.9980926167509734	787	797
tr|A7E4T5|A7E4T5_SCLS1	HOG:D0900147	1.0	0.9994113721965929	0.9994113721965929	313	307
tr|A7E4T6|A7E4T6_SCLS1	HOG:D0421763	1.0	0.9999136001729214	0.9999136001729214	121	158
tr|A7E4T7|A7E4T7_SCLS1	HOG:D0429575	1.0	0.9952173876816668	0.9952173876816668	1003	1011
sp|A7E4T8|AMPP1_SCLS1	HOG:D0901154.5a	1.0	0.9978395146375619	0.9978395146375619	602	649
tr|A7E4T9|A7E4T9_SCLS1	HOG:D0426718.1a	0.9498525073746312	0.26173500880875533	0.0066104721446864365	1018	956
tr|A7E4U0|A7E4U0_SCLS1	HOG:D0417379	0.9991304347826087	0.9931491386246782	0.9931491386246782	1151	1087
tr|A7E4U1|A7E4U1_SCLS1	HOG:D0435656	1.0	0.9998840208935714	0.9998840208935714	106	86
tr|A7E4U2|A7E4U2_SCLS1	HOG:D0417520	0.6914893617021277	0.05347389970155267	0.05347389970155267	95	1121
tr|A7E4U3|A7E4U3_SCLS1	HOG:D0428238	1.0	0.9987464988007471	0.9987464988007471	597	539
tr|A7E4U4|A7E4U4_SCLS1	HOG:D0426608	1.0	0.9998608381593082	0.9998608381593082	105	104
tr|A7E4U5|A7E4U5_SCLS1	HOG:D0679945.13f	1.0	0.9905509583467643	0.9905509583467643	955	941
tr|A7E4U6|A7E4U6_SCLS1	HOG:D0375303	0.16279069767441862	0.0525528996445242	0.0525528996445242	44	264
tr|A7E4U7|A7E4U7_SCLS1	HOG:D0679356.4b.5c	0.16981132075471697	0.08204573871163896	0.08204573871163896	54	778
tr|A7E4U8|A7E4U8_SCLS1	HOG:D0900293.1a.4a	0.3448275862068966	0.056216542681768025	0.056216542681768025	59	330
tr|A7E4U9|A7E4U9_SCLS1	HOG:D0692947.3a	1.0	0.9970917001049974	0.9970917001049974	559	855
tr|A7E4V0|A7E4V0_SCLS1	HOG:D0692244.1a	0.7048192771084337	0.07343162110641696	0.006475300008047371	167	460
tr|A7E4V1|A7E4V1_SCLS1	HOG:D0375366	0.4097938144329897	0.10159988420895755	0.10159988420895755	389	357
tr|A7E4V2|A7E4V2_SCLS1	HOG:D0353099	0.1891891891891892	0.06243648048513151	0.06243648048513151	38	592
tr|A7E4V3|A7E4V3_SCLS1	HOG:D0429819.1b	0.21428571428571427	0.10766288366566233	0.10766288366566233	43	333
tr|A7E4V4|A7E4V4_SCLS1	HOG:D0429191	1.0	0.9977623480492439	0.9977623480492439	542	443
tr|A7E4V5|A7E4V5_SCLS1	HOG:D0679849.6b.5d.5b	1.0	0.9964501264164036	0.9964501264164036	770	754
tr|A7E4V6|A7E4V6_SCLS1	HOG:D0901235.1a	1.0	0.9985638744433464	0.9985638744433464	477	440
tr|A7E4V7|A7E4V7_SCLS1	HOG:D0419005.2a	1.0	0.9996964139987323	0.9996964139987323	327	309
tr|A7E4V8|A7E4V8_SCLS1	HOG:D0683347.3a	0.8611111111111112	0.9970706946164544	0.9970706946164544	397	299
tr|A7E4V9|A7E4V9_SCLS1	HOG:D0416917.1c	1.0	0.9999983079068301	0.9999983079068301	73	72
tr|A7E4W0|A7E4W0_SCLS1	HOG:D0435020.1a	1.0	0.9995640809008352	0.9995539673016682	387	389
tr|A7E4W1|A7E4W1_SCLS1	HOG:D0430982.2b.3a	1.0	0.9993179761063967	0.9993179761063967	542	581
tr|A7E4W2|A7E4W2_SCLS1	HOG:D0426200.3g	0.9990300678952473	0.9982259799784937	0.9982259799784937	1032	1019
tr|A7E4W3|A7E4W3_SCLS1	na	na	na	na	172	na
tr|A7E4W4|A7E4W4_SCLS1	HOG:D0681192.2b	0.38028169014084506	0.06908850724574118	0.06908850724574118	72	1072
tr|A7E4W5|A7E4W5_SCLS1	HOG:D0679329.10hyh.3394b	0.10975609756097561	0.0515002163423369	0.0515002163423369	83	5746
tr|A7E4W6|A7E4W6_SCLS1	na	na	na	na	81	na
tr|A7E4W7|A7E4W7_SCLS1	na	na	na	na	171	na
tr|A7E4W8|A7E4W8_SCLS1	HOG:D0417047	1.0	0.9978511789606078	0.9978511789606078	573	621
tr|A7E4W9|A7E4W9_SCLS1	HOG:D0688870.2a.3b.1a	0.9819628647214854	0.9910449124593977	0.9910449124593977	1886	1969
tr|A7E4X0|A7E4X0_SCLS1	HOG:D0417000	1.0	0.9993197730422724	0.9993197730422724	232	244
tr|A7E4X1|A7E4X1_SCLS1	HOG:D0436058	0.9947643979057592	0.9973832652992592	0.9973832652992592	574	561
tr|A7E4X2|A7E4X2_SCLS1	HOG:D0417647	1.0	0.9994729068806332	0.9994729068806332	249	323
tr|A7E4X3|A7E4X3_SCLS1	HOG:D0704194.1b	1.0	0.9998713999396391	0.9998713999396391	112	108
tr|A7E4X4|A7E4X4_SCLS1	HOG:D0426578.2b	1.0	0.9976491114700633	0.9976491114700633	1174	1189
tr|A7E4X5|A7E4X5_SCLS1	HOG:D0679400.9am.77c.100a	0.21052631578947367	0.090870087119382	0.090870087119382	39	492
tr|A7E4X6|A7E4X6_SCLS1	HOG:D0427038	0.14285714285714285	0.055908907803395844	0.055908907803395844	57	1462
tr|A7E4X7|A7E4X7_SCLS1	HOG:D0671230.4ai.42b	1.0	0.9996516213791247	0.9996516213791247	377	459
tr|A7E4X8|A7E4X8_SCLS1	HOG:D0428614	1.0	0.9911609674825076	0.9911609674825076	1461	1433
tr|A7E4X9|A7E4X9_SCLS1	HOG:D0671116.5aay.110b	0.924643584521385	0.9935322937794161	0.9935322937794161	492	426
tr|A7E4Y0|A7E4Y0_SCLS1	HOG:D0418562.1a	1.0	0.999333419384057	0.999333419384057	622	620
tr|A7E4Y1|A7E4Y1_SCLS1	HOG:D0428140.2b	1.0	0.9991983208209761	0.9991983208209761	461	422
tr|A7E4Y2|A7E4Y2_SCLS1	na	na	na	na	145	na
tr|A7E4Y3|A7E4Y3_SCLS1	HOG:D0683187.4a.9f.20b.13b	1.0	0.9996143445813422	0.9996143445813422	331	330
tr|A7E4Y4|A7E4Y4_SCLS1	HOG:D0433955	0.7254901960784313	0.10309087163512816	0.10309087163512816	52	1149
tr|A7E4Y5|A7E4Y5_SCLS1	HOG:D0427767	1.0	0.999820746752682	0.999820746752682	97	96
tr|A7E4Y6|A7E4Y6_SCLS1	HOG:D0426279.1b	1.0	0.9999890685914612	0.9999890685914612	413	412
tr|A7E4Y7|A7E4Y7_SCLS1	na	na	na	na	113	na
tr|A7E4Y8|A7E4Y8_SCLS1	HOG:D0426761	0.990234375	0.9981630461362693	0.9981630461362693	513	695
tr|A7E4Y9|A7E4Y9_SCLS1	HOG:D0427756	0.6385869565217391	0.0657162877635572	0.0657162877635572	369	643
tr|A7E4Z0|A7E4Z0_SCLS1	na	na	na	na	216	na
tr|A7E4Z1|A7E4Z1_SCLS1	HOG:D0679329.10hld.3353c	0.9872448979591837	0.9980391703546239	0.9980391703546239	785	745
tr|A7E4Z2|A7E4Z2_SCLS1	HOG:D0393562.3an	1.0	0.9999993587500691	0.9999993587500691	489	488
tr|A7E4Z3|A7E4Z3_SCLS1	HOG:D0426712	1.0	0.9961461137465788	0.9961461137465788	1182	1188
tr|A7E4Z4|A7E4Z4_SCLS1	HOG:D0416736.1b	1.0	0.99999353380226	0.99999353380226	138	137
tr|A7E4Z5|A7E4Z5_SCLS1	HOG:D0673430.1j	1.0	0.99978554364393	0.99978554364393	390	375
tr|A7E4Z6|A7E4Z6_SCLS1	na	na	na	na	116	na
tr|A7E4Z7|A7E4Z7_SCLS1	na	na	na	na	238	na
tr|A7E4Z8|A7E4Z8_SCLS1	HOG:D0417442	0.29577464788732394	0.05768054013031836	0.0303981573203298	72	689
tr|A7E4Z9|A7E4Z9_SCLS1	HOG:D0411115	0.1262135922330097	0.08160814142236007	0.08160814142236007	104	73
tr|A7E500|A7E500_SCLS1	HOG:D0900379.1a	1.0	0.9988539026450615	0.9988539026450615	266	268
tr|A7E501|A7E501_SCLS1	HOG:D0426722	1.0	0.9966063512751411	0.9966063512751411	927	922
tr|A7E502|A7E502_SCLS1	HOG:D0427073.1b	1.0	0.9989454758063447	0.9989454758063447	465	487
tr|A7E503|A7E503_SCLS1	na	na	na	na	117	na
tr|A7E504|A7E504_SCLS1	HOG:D0424305.1a.1b	1.0	0.9996182828817276	0.9996182828817276	568	574
tr|A7E505|A7E505_SCLS1	HOG:D0417577.1a.1b	1.0	0.9998828879747061	0.9998828879747061	790	825
tr|A7E506|A7E506_SCLS1	HOG:D0426870	1.0	0.9990942986542559	0.9990942986542559	284	275
tr|A7E507|A7E507_SCLS1	na	na	na	na	126	na
tr|A7E508|A7E508_SCLS1	HOG:D0417444	1.0	0.9965709009450799	0.9965709009450799	452	422
tr|A7E509|A7E509_SCLS1	na	na	na	na	124	na
tr|A7E510|A7E510_SCLS1	HOG:D0680564.15a.8b	1.0	0.9985527249276783	0.9985527249276783	557	559
tr|A7E511|A7E511_SCLS1	HOG:D0426390	1.0	0.9992792294816704	0.9992792294816704	464	479
tr|A7E512|A7E512_SCLS1	na	na	na	na	243	na
tr|A7E513|A7E513_SCLS1	na	na	na	na	94	na
tr|A7E514|A7E514_SCLS1	na	na	na	na	188	na
tr|A7E515|A7E515_SCLS1	na	na	na	na	90	na
tr|A7E516|A7E516_SCLS1	HOG:D0691489.2a.1a.3b	1.0	0.999866274373493	0.999866274373493	279	256
tr|A7E517|A7E517_SCLS1	na	na	na	na	331	na
tr|A7E518|A7E518_SCLS1	HOG:D0693110.3b.3a	0.6862745098039216	0.06450672037028175	0.04442024203963118	52	324
tr|A7E519|A7E519_SCLS1	na	na	na	na	604	na
tr|A7E520|A7E520_SCLS1	HOG:D0415533	1.0	0.9990428579166121	0.9990428579166121	496	632
tr|A7E521|A7E521_SCLS1	HOG:D0416199.1a	1.0	0.9999660176770273	0.9999660176770273	448	447
tr|A7E522|A7E522_SCLS1	HOG:D0679329.10dbe	0.7946884576098059	0.9995195744297531	0.9995195744297531	980	1032
tr|A7E523|A7E523_SCLS1	HOG:D0429716	0.9728571428571429	0.9992907348265285	0.9992907348265285	701	747
tr|A7E524|A7E524_SCLS1	HOG:D0415525	1.0	0.9998211172614321	0.9998211172614321	298	278
tr|A7E525|A7E525_SCLS1	na	na	na	na	649	na
tr|A7E526|A7E526_SCLS1	HOG:D0426472	0.8694610778443114	0.17357745528572077	0.015169547542932503	836	879
tr|A7E527|A7E527_SCLS1	na	na	na	na	106	na
tr|A7E528|A7E528_SCLS1	HOG:D0356863.1a	0.13559322033898305	0.05541203904247447	0.05541203904247447	60	643
tr|A7E529|A7E529_SCLS1	HOG:D0671244.4ah	1.0	0.9996630666396634	0.9996630666396634	391	361
tr|A7E530|A7E530_SCLS1	na	na	na	na	232	na
tr|A7E531|A7E531_SCLS1	HOG:D0434889.4b	1.0	0.9998013993536647	0.9998013993536647	109	110
tr|A7E532|A7E532_SCLS1	HOG:D0426627	1.0	0.999645476502355	0.999645476502355	152	156
tr|A7E533|A7E533_SCLS1	HOG:D0417612	0.9979716024340771	0.9967160588466711	0.9967160588466711	987	883
tr|A7E534|A7E534_SCLS1	HOG:D0901380.1a.1b	1.0	0.9995953797664249	0.9995953797664249	403	407
tr|A7E535|A7E535_SCLS1	HOG:D0431310	0.9640718562874252	0.6110050584150518	0.01562413286485742	168	1305
tr|A7E536|A7E536_SCLS1	HOG:D0393956.2c	0.480225988700565	0.18600478236198037	0.18600478236198037	178	194
tr|A7E537|A7E537_SCLS1	HOG:D0427192.2c.2b	1.0	0.9999250171006414	0.9999250171006414	860	711
tr|A7E538|A7E538_SCLS1	na	na	na	na	474	na
tr|A7E539|A7E539_SCLS1	HOG:D0909570.1a.5f	0.1643835616438356	0.08673657195948335	0.08673657195948335	74	672
tr|A7E540|A7E540_SCLS1	na	na	na	na	70	na
tr|A7E541|A7E541_SCLS1	na	na	na	na	157	na
tr|A7E542|A7E542_SCLS1	na	na	na	na	127	na
tr|A7E543|A7E543_SCLS1	HOG:D0426947.2a	1.0	0.9998336903996824	0.9998336903996824	691	650
tr|A7E544|A7E544_SCLS1	HOG:D0416687	1.0	0.9998727142835032	0.9998727142835032	459	500
tr|A7E545|A7E545_SCLS1	HOG:D0910553	1.0	0.9998581212078266	0.9998581212078266	440	428
tr|A7E546|A7E546_SCLS1	na	na	na	na	155	na
tr|A7E547|A7E547_SCLS1	HOG:D0430463.5a	1.0	0.9999163591626992	0.9999163591626992	421	420
tr|A7E548|A7E548_SCLS1	na	na	na	na	77	na
tr|A7E549|A7E549_SCLS1	na	na	na	na	379	na
tr|A7E550|A7E550_SCLS1	HOG:D0431499.1a	1.0	0.998836597505163	0.998836597505163	479	505
tr|A7E551|A7E551_SCLS1	HOG:D0430514.3a.6a	1.0	0.9999560858923732	0.9999560858923732	678	677
tr|A7E552|A7E552_SCLS1	HOG:D0689104	1.0	0.9990517017789651	0.9990517017789651	526	542
tr|A7E553|A7E553_SCLS1	HOG:D0679379.10c.37a	1.0	0.9982427099345652	0.9982427099345652	433	592
tr|A7E554|A7E554_SCLS1	HOG:D0680794.8f.9a	1.0	0.9980331447409277	0.9980331447409277	542	555
tr|A7E555|A7E555_SCLS1	HOG:D0415495	0.9937050359712231	0.9979983969070998	0.9979983969070998	1113	878
tr|A7E556|A7E556_SCLS1	HOG:D0680390.4a.1b	1.0	0.9990773513801076	0.9990773513801076	231	330
tr|A7E557|A7E557_SCLS1	HOG:D0681357.6a.21b	1.0	0.9983355329326118	0.9983355329326118	205	221
sp|A7E558|GMT_SCLS1	HOG:D0679374.10p.115b.189a.184a	1.0	0.9997621068101763	0.9997621068101763	392	390
sp|A7E559|MMM1_SCLS1	HOG:D0430411.2a.1b	1.0	0.9987617553737166	0.9987617553737166	424	473
tr|A7E560|A7E560_SCLS1	HOG:D0428761.8b	1.0	0.9999536229918254	0.9999536229918254	327	326
tr|A7E561|A7E561_SCLS1	HOG:D0679697.10h	1.0	0.9995390678841184	0.9995390678841184	334	352
tr|A7E562|A7E562_SCLS1	HOG:D0428115.1b.2a	1.0	0.9998879205843794	0.9998879205843794	115	111
tr|A7E563|A7E563_SCLS1	HOG:D0900114	1.0	0.9995814668909299	0.9995814668909299	225	228
sp|A7E564|LOC1_SCLS1	HOG:D0428627	1.0	0.9989862888550529	0.9989862888550529	201	196
tr|A7E565|A7E565_SCLS1	HOG:D0429688.2a.1b	1.0	0.9999763348249531	0.9999763348249531	381	425
tr|A7E566|A7E566_SCLS1	HOG:D0417560	1.0	0.9984451545012155	0.9984451545012155	772	900
tr|A7E567|A7E567_SCLS1	HOG:D0412903	0.8321226795803067	0.13650199027411614	0.01650131499537414	1240	1189
tr|A7E568|A7E568_SCLS1	na	na	na	na	164	na
tr|A7E569|A7E569_SCLS1	na	na	na	na	226	na
tr|A7E570|A7E570_SCLS1	HOG:D0671143.5b	1.0	0.9985812539593505	0.9985812539593505	571	570
tr|A7E571|A7E571_SCLS1	HOG:D0685940.9a	1.0	0.9993553088693855	0.9993553088693855	391	379
tr|A7E572|A7E572_SCLS1	HOG:D0435766	1.0	0.9968560288145965	0.9968560288145965	797	793
tr|A7E573|A7E573_SCLS1	HOG:D0703735.1d	0.3	0.09806903444721207	0.09806903444721207	141	155
tr|A7E574|A7E574_SCLS1	HOG:D0671559.2a	0.22	0.06724377867570451	0.06724377867570451	51	4341
tr|A7E575|A7E575_SCLS1	na	na	na	na	91	na
tr|A7E576|A7E576_SCLS1	HOG:D0434403.1a	0.6216216216216216	0.09214738887470264	0.03271462610556564	38	757
tr|A7E577|A7E577_SCLS1	HOG:D0900519.8b.16a	1.0	0.9992943015855743	0.9992943015855743	582	567
tr|A7E578|A7E578_SCLS1	HOG:D0679444.9d	1.0	0.997662044802259	0.997662044802259	821	845
tr|A7E579|A7E579_SCLS1	HOG:D0426437	1.0	0.9969218166487628	0.9969218166487628	493	605
tr|A7E580|A7E580_SCLS1	HOG:D0682435.7a.16a.33e	1.0	0.9973335958784069	0.9973335958784069	620	576
tr|A7E581|A7E581_SCLS1	HOG:D0356000	0.1951219512195122	0.08269157643047516	0.08269157643047516	42	591
tr|A7E582|A7E582_SCLS1	HOG:D0417428	0.5503355704697986	0.19998180748360095	0.19998180748360095	299	489
tr|A7E583|A7E583_SCLS1	HOG:D0426110	0.5957446808510638	0.10364621187976894	0.10364621187976894	48	2092
tr|A7E584|A7E584_SCLS1	HOG:D0906832.2d.8b	1.0	0.9994034803499311	0.9994034803499311	390	335
tr|A7E585|A7E585_SCLS1	na	na	na	na	163	na
tr|A7E586|A7E586_SCLS1	na	na	na	na	83	na
tr|A7E587|A7E587_SCLS1	na	na	na	na	190	na
tr|A7E588|A7E588_SCLS1	na	na	na	na	168	na
